country,date_year,scientificNameID,scientificName,superfamilyid,county,dropped,fieldNumber,aphiaID,decimalLatitude,subclassid,phylumid,familyid,catalogNumber,basisOfRecord,modified,maximumDepthInMeters,id,order,dataset_id,locality,stateProvince,decimalLongitude,collectionCode,date_end,speciesid,occurrenceID,superfamily,date_start,genus,dateIdentified,eventDate,absence,subfamily,genusid,originalScientificName,marine,minimumDepthInMeters,subfamilyid,infraclassid,institutionCode,date_mid,infraclass,identifiedBy,class,orderid,kingdom,waterBody,specificEpithet,recordedBy,classid,phylum,lifeStage,species,subclass,family,kingdomid,node_id,flags,sss,shoredistance,sst,bathymetry,references,year,occurrenceStatus,terrestrial,bibliographicCitation,brackish,scientificNameAuthorship,typeStatus,geodeticDatum,datasetID,depth,subphylumid,locationRemarks,subkingdom,associatedMedia,subkingdomid,subphylum,subterclassid,subterclass,superorder,superorderid,tribeid,tribe,suborderid,suborder,infraorderid,verbatimLocality,month,eventID,infraorder,datasetName,namePublishedIn,higherGeography,taxonomicStatus,infraspecificEpithet,dynamicProperties,individualCount,associatedReferences,day,preparations,coordinateUncertaintyInMeters,taxonRank,footprintWKT,previousIdentifications,subgenus,subgenusid,taxonRemarks,recordNumber,eventRemarks,coordinatePrecision
Argentina,2008,urn:lsid:marinespecies.org:taxname:144168,Gymnogongrus,NA,Mar del Plata,FALSE,M3 50x50,144168,-38.021305,196243,852,143738,ARG421,HumanObservation,2009-07-29T00:00:00Z,NA,e23a3f10-0348-4931-9a9c-b42af5bfa5b5,Gigartinales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1205539200000,NA,NaGISA-20605,NA,1205539200000,Gymnogongrus,2008,2008-03-15,FALSE,NA,144168,Gymnogongrus,TRUE,NA,NA,NA,Laboratorio de Ecosistemas Costeros,1205539200000,NA,María Bagur,Florideophyceae,871,Plantae,Atlantic,NA,"Palomo G.,Bagur M.,Arribas L.,Brogger T.,Lauretta D.",368670,Rhodophyta,NA,NA,Rhodymeniophycidae,Phyllophoraceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493826,NA,Biliphyta,NA,368662,Eurhodophytina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:718572,Mytilus platensis,491766,Mar del Plata,FALSE,B2 25x25,506158,-38.021305,1424948,51,211,ArgentinaBuenos AiresMar del PlataPlaya ChicaLT2200939124,HumanObservation,2010-04-26T00:00:00Z,NA,e2bb6c1d-5b41-40fa-84f7-bb50b2198ac4,Mytilida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236556800000,506158,NaGISA-64341,Mytiloidea,1236556800000,Mytilus,2009,2009-03-09,FALSE,Mytilinae,138228,Mytilus platensis,TRUE,NA,224589,206,Laboratorio de Ecosistemas Costeros,1236556800000,Pteriomorphia,María Bagur,Bivalvia,210,Animalia,Atlantic,edulis,"Palomo G.,Bagur M.,Arribas L.",105,Mollusca,adult,Mytilus platensis,Autobranchia,Mytilidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,platensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:367978,Brachidontes rodriguezii,491766,Mar del Plata,FALSE,A3 25x25,367978,-38.021305,1424948,51,211,ArgentinaBuenos AiresMar del PlataPlaya ChicaHT320093827,HumanObservation,2010-04-26T00:00:00Z,NA,e2ee837e-d806-4df7-8766-914154ff9f4c,Mytilida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236470400000,367978,NaGISA-41876,Mytiloidea,1236470400000,Brachidontes,2009,2009-03-08,FALSE,Brachidontinae,138215,Brachidontes rodriguezii,TRUE,NA,510720,206,Laboratorio de Ecosistemas Costeros,1236470400000,Pteriomorphia,María Bagur,Bivalvia,210,Animalia,Atlantic,rodriguezii,"Palomo G.,Bagur M.,Arribas L.",105,Mollusca,juvenils and adults,Brachidontes rodriguezii,Autobranchia,Mytilidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:144007,Corallina,NA,Mar del Plata,FALSE,M5 1x1 09,144007,-38.021305,368687,852,143691,ArgentinaBuenos AiresMar del PlataPlaya ChicaMT5200938278,HumanObservation,2010-04-26T00:00:00Z,NA,e3bef682-0f7a-4752-910e-ba65ad1f6063,Corallinales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236470400000,NA,NaGISA-4420,NA,1236470400000,Corallina,2009,2009-03-08,FALSE,Corallinoideae,144007,Corallina,TRUE,NA,163505,NA,Laboratorio de Ecosistemas Costeros,1236470400000,NA,María Bagur,Florideophyceae,15308,Plantae,Atlantic,NA,"Palomo G.,Bagur M.,Arribas L.",368670,Rhodophyta,NA,NA,Corallinophycidae,Corallinaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493826,NA,Biliphyta,NA,368662,Eurhodophytina,NA,NA,NA,NA,493999,Corallineae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2008,urn:lsid:marinespecies.org:taxname:334894,Syllis prolixa,NA,Mar del Plata,FALSE,M1 25x25,334894,-38.021305,754174,882,948,ARG287,HumanObservation,2009-07-29T00:00:00Z,NA,e407cc18-c53a-4482-83a7-837490876f0a,Phyllodocida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1205452800000,334894,NaGISA-62004,NA,1205452800000,Syllis,2008,2008-03-14,FALSE,Syllinae,129680,Syllis prolixa,TRUE,NA,152223,NA,Laboratorio de Ecosistemas Costeros,1205452800000,NA,María Bagur,Polychaeta,892,Animalia,Atlantic,prolixa,"Palomo G.,Bagur M.,Arribas L.,Brogger T.,Lauretta D.",883,Annelida,adults,Syllis prolixa,Errantia,Syllidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2008,urn:lsid:marinespecies.org:taxname:143812,Bryopsis,NA,Mar del Plata,FALSE,2008PCh-1-4,143812,-38.021305,NA,801,143666,ARG495,HumanObservation,2009-07-29T00:00:00Z,NA,e5013b16-49ea-4c7a-80e7-7d096b831030,Bryopsidales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1222300800000,NA,NaGISA-48146,NA,1222300800000,Bryopsis,2008,2008-09-25,FALSE,NA,143812,Bryopsis,TRUE,NA,NA,NA,Universidad Nacional de Mar del Plata,1222300800000,NA,Jesús D. Nuñez,Ulvophyceae,808,Plantae,Atlantic,NA,"Maximiliano Cledón,Nahuel E. Farias,Jesús D. Nuñez,Emiliano H. Ocampo,Nicolás Chjiaradia",146216,Chlorophyta,NA,NA,NA,Bryopsidaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1304953,NA,Viridiplantae,NA,368663,Chlorophytina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:144168,Gymnogongrus,NA,Mar del Plata,FALSE,A4 50x50 09,144168,-38.021305,196243,852,143738,ArgentinaBuenos AiresMar del PlataPlaya ChicaHT4200938189,HumanObservation,2010-04-26T00:00:00Z,NA,e519df5f-3856-4716-b4a7-1e5fc7682a07,Gigartinales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236470400000,NA,NaGISA-52550,NA,1236470400000,Gymnogongrus,2009,2009-03-08,FALSE,NA,144168,Gymnogongrus,TRUE,NA,NA,NA,Laboratorio de Ecosistemas Costeros,1236470400000,NA,María Bagur,Florideophyceae,871,Plantae,Atlantic,NA,"Palomo G.,Bagur M.,Arribas L.",368670,Rhodophyta,NA,NA,Rhodymeniophycidae,Phyllophoraceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493826,NA,Biliphyta,NA,368662,Eurhodophytina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2010,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,382225,NA,FALSE,Ar-Ba-Mp-Pc-H2,533427,-38.0213,14712,51,23118,NA,HumanObservation,NA,NA,e545e5fd-7c47-4311-a3f9-57e8a978e48c,Siphonariida,81db945e-d319-4237-b49e-cd3e78937393,Mar del Plata,Buenos Aires,-57.5274,NA,1280188800000,533427,Ar-Ba-Mp-Pc-Ba-2-102,Siphonarioidea,1280188800000,Siphonaria,NA,2010-07-27,FALSE,NA,138489,Siphonaria lessonii,TRUE,NA,NA,1057247,NA,1280188800000,Euthyneura,NA,Gastropoda,1057459,Animalia,Atlantic Ocean,NA,GPalomo,101,Mollusca,NA,Siphonaria lessonii,Heterobranchia,Siphonariidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-29,15.21,-30,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hightide,NA,2381,NA,NA,1057250,Tectipleura,Siphonarimorpha,1057458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2008,urn:lsid:marinespecies.org:taxname:129680,Syllis,NA,Mar del Plata,FALSE,A4 25x25,129680,-38.021305,754174,882,948,ARG142,HumanObservation,2009-07-29T00:00:00Z,NA,e5c759f9-4efc-411e-a5cc-7bf463fbb10d,Phyllodocida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1205539200000,NA,NaGISA-41897,NA,1205539200000,Syllis,2008,2008-03-15,FALSE,Syllinae,129680,Syllis,TRUE,NA,152223,NA,Laboratorio de Ecosistemas Costeros,1205539200000,NA,María Bagur,Polychaeta,892,Animalia,Atlantic,NA,"Palomo G.,Bagur M.,Arribas L.,Brogger T.,Lauretta D.",883,Annelida,adults,NA,Errantia,Syllidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,382225,Mar del Plata,FALSE,B1 1x1 09,533427,-38.021305,14712,51,23118,ArgentinaBuenos AiresMar del PlataPlaya ChicaLT1200939285,HumanObservation,2010-04-26T00:00:00Z,NA,e6311b4d-a2f8-413e-b329-4ee17b7b818e,Siphonariida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236556800000,533427,NaGISA-33814,Siphonarioidea,1236556800000,Siphonaria,2009,2009-03-09,FALSE,NA,138489,Siphonaria lessonii,TRUE,NA,NA,1057247,Laboratorio de Ecosistemas Costeros,1236556800000,Euthyneura,María Bagur,Gastropoda,1057459,Animalia,Atlantic,lessoni,"Palomo G.,Bagur M.,Arribas L.",101,Mollusca,NA,Siphonaria lessonii,Heterobranchia,Siphonariidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1057250,Tectipleura,Siphonarimorpha,1057458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:718572,Mytilus platensis,491766,Mar del Plata,FALSE,M3 25x25,506158,-38.021305,1424948,51,211,ArgentinaBuenos AiresMar del PlataPlaya ChicaMT320093882,HumanObservation,2010-04-26T00:00:00Z,NA,e7392592-a7a0-470d-9f8b-00ae6f1165c9,Mytilida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236470400000,506158,NaGISA-5639,Mytiloidea,1236470400000,Mytilus,2009,2009-03-08,FALSE,Mytilinae,138228,Mytilus platensis,TRUE,NA,224589,206,Laboratorio de Ecosistemas Costeros,1236470400000,Pteriomorphia,María Bagur,Bivalvia,210,Animalia,Atlantic,edulis,"Palomo G.,Bagur M.,Arribas L.",105,Mollusca,adult,Mytilus platensis,Autobranchia,Mytilidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,platensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:367978,Brachidontes rodriguezii,491766,Mar del Plata,FALSE,M4 1x1 09,367978,-38.021305,1424948,51,211,ArgentinaBuenos AiresMar del PlataPlaya ChicaMT4200938269,HumanObservation,2010-04-26T00:00:00Z,NA,e782ec99-0b23-4ace-bfd4-7ee259701e61,Mytilida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236470400000,367978,NaGISA-1555,Mytiloidea,1236470400000,Brachidontes,2009,2009-03-08,FALSE,Brachidontinae,138215,Brachidontes rodriguezii,TRUE,NA,510720,206,Laboratorio de Ecosistemas Costeros,1236470400000,Pteriomorphia,María Bagur,Bivalvia,210,Animalia,Atlantic,rodriguezii,"Palomo G.,Bagur M.,Arribas L.",105,Mollusca,juvenils and adults,Brachidontes rodriguezii,Autobranchia,Mytilidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:143834,Ceramium,NA,Mar del Plata,FALSE,M5 50x50 09,143834,-38.021305,196243,852,143671,ArgentinaBuenos AiresMar del PlataPlaya ChicaMT5200938211,HumanObservation,2010-04-26T00:00:00Z,NA,e79084be-4e82-43c0-b8a9-572de222cc58,Ceramiales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236470400000,NA,NaGISA-44620,NA,1236470400000,Ceramium,2009,2009-03-08,FALSE,Ceramioideae,143834,Ceramium,TRUE,NA,368722,NA,Laboratorio de Ecosistemas Costeros,1236470400000,NA,María Bagur,Florideophyceae,860,Plantae,Atlantic,NA,"Palomo G.,Bagur M.,Arribas L.",368670,Rhodophyta,NA,NA,Rhodymeniophycidae,Ceramiaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493826,NA,Biliphyta,NA,368662,Eurhodophytina,NA,NA,NA,NA,163029,Ceramieae,1306591,Ceramiineae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2008,urn:lsid:marinespecies.org:taxname:129337,Lumbrineris,NA,Mar del Plata,FALSE,M3 25x25,129337,-38.021305,754174,882,967,ARG333,HumanObservation,2009-07-29T00:00:00Z,NA,e82e2121-3791-41c8-80f3-9330df21a180,Eunicida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1205539200000,NA,NaGISA-1578,NA,1205539200000,Lumbrineris,2008,2008-03-15,FALSE,NA,129337,Lumbrineris,TRUE,NA,NA,NA,Laboratorio de Ecosistemas Costeros,1205539200000,NA,María Bagur,Polychaeta,895,Animalia,Atlantic,NA,"Palomo G.,Bagur M.,Arribas L.,Brogger T.,Lauretta D.",883,Annelida,adults,NA,Errantia,Lumbrineridae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:129337,Lumbrineris,NA,Mar del Plata,FALSE,B2 25x25,129337,-38.021305,754174,882,967,ArgentinaBuenos AiresMar del PlataPlaya ChicaLT2200939140,HumanObservation,2010-04-26T00:00:00Z,NA,e8f772ed-5159-46f9-9a5b-1c0d791208f3,Eunicida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236556800000,NA,NaGISA-5635,NA,1236556800000,Lumbrineris,2009,2009-03-09,FALSE,NA,129337,Lumbrineris,TRUE,NA,NA,NA,Laboratorio de Ecosistemas Costeros,1236556800000,NA,María Bagur,Polychaeta,895,Animalia,Atlantic,NA,"Palomo G.,Bagur M.,Arribas L.",883,Annelida,adults,NA,Errantia,Lumbrineridae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2010,urn:lsid:marinespecies.org:taxname:533427,Siphonaria lessonii,382225,NA,FALSE,Ar-Ba-Mp-Pc-H4,533427,-38.0213,14712,51,23118,NA,HumanObservation,NA,NA,e923e47b-4525-4ff8-8258-dbd1153a67e0,Siphonariida,81db945e-d319-4237-b49e-cd3e78937393,Mar del Plata,Buenos Aires,-57.5274,NA,1280188800000,533427,Ar-Ba-Mp-Pc-Ba-4-104,Siphonarioidea,1280188800000,Siphonaria,NA,2010-07-27,FALSE,NA,138489,Siphonaria lessonii,TRUE,NA,NA,1057247,NA,1280188800000,Euthyneura,NA,Gastropoda,1057459,Animalia,Atlantic Ocean,NA,GPalomo,101,Mollusca,NA,Siphonaria lessonii,Heterobranchia,Siphonariidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-29,15.21,-30,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hightide,NA,2383,NA,NA,1057250,Tectipleura,Siphonarimorpha,1057458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2008,urn:lsid:marinespecies.org:taxname:143812,Bryopsis,NA,Mar del Plata,FALSE,2008PCh-1-5,143812,-38.021305,NA,801,143666,ARG501,HumanObservation,2009-07-29T00:00:00Z,NA,e95db6d2-76ba-4b72-a830-08fd14322f14,Bryopsidales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1222300800000,NA,NaGISA-20216,NA,1222300800000,Bryopsis,2008,2008-09-25,FALSE,NA,143812,Bryopsis,TRUE,NA,NA,NA,Universidad Nacional de Mar del Plata,1222300800000,NA,Jesús D. Nuñez,Ulvophyceae,808,Plantae,Atlantic,NA,"Maximiliano Cledón,Nahuel E. Farias,Jesús D. Nuñez,Emiliano H. Ocampo,Nicolás Chjiaradia",146216,Chlorophyta,NA,NA,NA,Bryopsidaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1304953,NA,Viridiplantae,NA,368663,Chlorophytina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,urn:lsid:marinespecies.org:taxname:332099,Spiophanes duplex,NA,NA,FALSE,NA,334830,-37.9433288574,754175,882,913,69360.749177,PreservedSpecimen,NA,16.5,e95e3525-7170-45ea-b275-1d8366a6e477,Spionida,89e23fc8-3f61-4480-9de3-358fe6eefe0b,Off Argentina,NA,-57.4683303833,Invertebrate Zoology: Worms,NA,334830,NA,NA,NA,Spiophanes,NA,NA,FALSE,NA,129626,Spiophanes soederstroemi,TRUE,16.5,NA,154974,USNM,NA,Canalipalpata,"Blake, J. A.",Polychaeta,889,Animalia,South Atlantic Ocean,NA,"Olivier, Bastida & Capitoli",883,Annelida,NA,Spiophanes duplex,Sedentaria,Spionidae,2,310922b4-9d0c-4de1-92d7-9b442d34765b,NA,32.54,5537,15.25,13,NA,NA,NA,FALSE,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...]",FALSE,Hartman,NA,NA,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,Spioniformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observedindividualcount=1;,1,"National Museum of Natural History, Smithsonian Institution",NA,Alcohol (Ethanol),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:145984,Ulva lactuca,NA,Mar del Plata,FALSE,B3 1x1 09,145984,-38.021305,NA,801,143794,ArgentinaBuenos AiresMar del PlataPlaya ChicaLT3200939290,HumanObservation,2010-04-26T00:00:00Z,NA,e9cbd927-d7ba-4bc0-9f13-05e5b2cc35ee,Ulvales,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236556800000,145984,NaGISA-57897,NA,1236556800000,Ulva,2009,2009-03-09,FALSE,NA,144296,Ulva lactuca,TRUE,NA,NA,NA,Laboratorio de Ecosistemas Costeros,1236556800000,NA,María Bagur,Ulvophyceae,827,Plantae,Atlantic,lactuca,"Palomo G.,Bagur M.,Arribas L.",146216,Chlorophyta,juvenils and adults,Ulva lactuca,NA,Ulvaceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1304953,NA,Viridiplantae,NA,368663,Chlorophytina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2009,urn:lsid:marinespecies.org:taxname:367978,Brachidontes rodriguezii,491766,Mar del Plata,FALSE,M1 25x25,367978,-38.021305,1424948,51,211,ArgentinaBuenos AiresMar del PlataPlaya ChicaMT120093854,HumanObservation,2010-04-26T00:00:00Z,NA,e9d79094-dcf1-495c-bc9a-20c75db6ea82,Mytilida,0c59dc30-4b06-4572-addc-155042f81fd0,Playa Chica,Buenos Aires,-57.527444,NaGISA,1236470400000,367978,NaGISA-45736,Mytiloidea,1236470400000,Brachidontes,2009,2009-03-08,FALSE,Brachidontinae,138215,Brachidontes rodriguezii,TRUE,NA,510720,206,Laboratorio de Ecosistemas Costeros,1236470400000,Pteriomorphia,María Bagur,Bivalvia,210,Animalia,Atlantic,rodriguezii,"Palomo G.,Bagur M.,Arribas L.",105,Mollusca,juvenils and adults,Brachidontes rodriguezii,Autobranchia,Mytilidae,2,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-33,15.21,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,2010,urn:lsid:marinespecies.org:taxname:145651,Ahnfeltiopsis devoniensis,NA,NA,FALSE,Ar-Ba-Mp-Pc-M4,145651,-38.0213,196243,852,143738,NA,HumanObservation,NA,NA,e9e2cf0b-ae91-4b04-9b70-6f81f0769ead,Gigartinales,81db945e-d319-4237-b49e-cd3e78937393,Mar del Plata,Buenos Aires,-57.5274,NA,1280188800000,145651,Ar-Ba-Mp-Pc-Ba-4-3,NA,1280188800000,Ahnfeltiopsis,NA,2010-07-27,FALSE,NA,144164,Ahnfeltiopsis devoniensis,TRUE,NA,NA,NA,NA,1280188800000,NA,NA,Florideophyceae,871,Plantae,Atlantic Ocean,NA,GPalomo,368670,Rhodophyta,NA,Ahnfeltiopsis devoniensis,Rhodymeniophycidae,Phyllophoraceae,3,8385435b-bcf5-4bec-b827-8b480163d479,"no_depth,on_land",32.71,-29,15.21,-30,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,493826,Midtide,Biliphyta,2395,368662,Eurhodophytina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
